X,Z
FF262489,FFFFFFFF
70A43D00,584D0C7C
8B26DCF5,FFFFFFFF
9B2E8EAC,FFFFFFFF
2FFD4EF9,37FEA693
E9555C99,FFFFFFFF
0A52A43C,25243392
0CC54624,2660BA10
03AFC7EF,21D421C3
BA96C977,FFFFFFFF
6A457CC2,551EFDE4
DCCC303B,FFFFFFFF
163F65C9,2B1C856E
BC787A63,FFFFFFFF
5FDCE63F,4FEDCD8E
B9133388,FFFFFFFF
D98E46A9,FFFFFFFF
497F675B,44B4CEF3
CF372F32,FFFFFFFF
18A35F08,2C4C81BD
2279ABAF,3132C47F
5F1729E8,4F8B19BB
89496A13,FFFFFFFF
11ABC93F,28D1B520
9AE3A6CA,FFFFFFFF
CA9859E8,FFFFFFFF
10631BCB,282A7FBC
83D76635,FFFFFFFF
2A0B4D2D,350587FE
3522E3F3,3A90652C
0DF3A469,26F9BEA4
ECD545DD,FFFFFFFF
B1B9123C,FFFFFFFF
6914669E,5489D2CF
29E30582,34F11363
6B0C6719,55860ED9
566B1BA1,4B2D79C6
4D5BD7B1,46A7BFD5
B24CC33C,FFFFFFFF
8727AA59,FFFFFFFF
8651F283,FFFFFFFF
0D79A8A7,26B2C369
C236E60C,FFFFFFFF
FCD2333E,FFFFFFFF
7E1A8CDC,5F0CA668
CB1807BC,FFFFFFFF
51B77DE8,48D8BC11
55EBA7AB,4AF59DEE
9BA004CB,FFFFFFFF
9CE71339,FFFFFFFF
0B7F90F5,25B4DDAC
3D01FF54,3E80FEAC
C62B9CE2,FFFFFFFF
AD9B43D2,FFFFFFFF
336B964B,39ADA702
6EF1D6DD,5778D1A6
40CDB41F,40657A5A
C4B963F8,FFFFFFFF
254240F9,329DAF4D
BDE6496F,FFFFFFFF
00F437AC,207A0A12
B335D6DC,FFFFFFFF
E9CA9567,FFFFFFFF
9240AF3E,FFFFFFFF
5B1C7084,4D8D81D1
34BF653E,3A5D5A6C
F6FDC732,FFFFFFFF
146F9483,2A2F1E2A
95B573A5,FFFFFFFF
7388B84D,59BB156B
8EBEF169,FFFFFFFF
83EEDBA7,FFFFFFFF
0008ECA1,20046311
4311985C,418883AF
DC7E6CE4,FFFFFFFF
DC159BEE,FFFFFFFF
A532C9FD,FFFFFFFF
19AE2CB6,2CD3290F
FBCDB45F,FFFFFFFF
1C172439,2E0B171E
ECC81641,FFFFFFFF
3BF1FDF3,3DF8E5C0
F46BAED8,FFFFFFFF
7FC41904,5FE00E4B
F97E2C78,FFFFFFFF
F6DBD007,FFFFFFFF
B9E96F08,FFFFFFFF
8CC08BE3,FFFFFFFF
76EBF6DD,5B75C730
0D405194,269CE5BB
3B29ABF4,3D935EC5
9F0CA02E,FFFFFFFF
EE091E74,FFFFFFFF
415AAAC5,40A74CDF
58AEAC56,4C53765E
5BC838BA,4DE26644
7431554D,5A16A924
91532C04,FFFFFFFF
946613BA,FFFFFFFF
1C5841A5,2E266023
F874A158,FFFFFFFF
0273D918,2130ABB5
64DBB7C5,526D2A87
C459B346,FFFFFFFF
7EE6073A,5F72AABA
C6EAB430,FFFFFFFF
3ED7B4DD,3F6AFDBF
397B6574,3CB36261
9FEEC90E,FFFFFFFF
60498761,50209C41
D404FAA4,FFFFFFFF
410790FD,4083BA97
7718E9F0,5B8BE747
AAB12FE1,FFFFFFFF
6CA7B8DA,564F364C
8EEE6B45,FFFFFFFF
E17B0B35,FFFFFFFF
4F248047,47911B7A
1D0FF026,2E87BC3D
B40F16E6,FFFFFFFF
479F734B,43CA09B0
BEA309D8,FFFFFFFF
FFA5EEAD,FFFFFFFF
796AD818,5CAD60DA
EF2E0A7F,FFFFFFFF
9A09577F,FFFFFFFF
3B808679,3DB563F0
F73DA5F7,FFFFFFFF
D0F30C5A,FFFFFFFF
33872AC1,39BA04A6
E07EBDDB,FFFFFFFF
88F189AE,FFFFFFFF
4D28D7FB,4693029A
243D5ABC,321BAEFD
A8B09873,FFFFFFFF
F9C7D7D9,FFFFFFFF
5A213A20,4D0FA7F3
CE39B96E,FFFFFFFF
E73B6376,FFFFFFFF
F3EBFC7B,FFFFFFFF
33F034BD,39F7FA30
11075AC1,2883A03B
28354462,34185299
D7147715,FFFFFFFF
B28F8CFC,FFFFFFFF
97D948B6,FFFFFFFF
DE56C3EC,FFFFFFFF
27C2BA3A,33DF458A
44F006D6,4277E27D
62AD0B59,5152795F
9B39D0D5,FFFFFFFF
A5952F5F,FFFFFFFF
6996CA51,54C47987
1E38E4FA,2F19D6D3
D0650F98,FFFFFFFF
E2621743,FFFFFFFF
78D92727,5C6BC71B
9614CA40,FFFFFFFF
DCA9EEA1,FFFFFFFF
F5A6EFBC,FFFFFFFF
80C4A08B,FFFFFFFF
3105B513,3882D292
00707974,202F71C2
83387DCB,FFFFFFFF
DCCD5E03,FFFFFFFF
516562CF,48AB5A09
095C290F,24A7DEDE
2ADE0693,356E688E
625D7835,51285E73
130F4B22,29876E58
E905C594,FFFFFFFF
87B5C283,FFFFFFFF
A985B1CC,FFFFFFFF
CB06DB68,FFFFFFFF
C35A43BC,FFFFFFFF
C39ACE5B,FFFFFFFF
A1C1AAF7,FFFFFFFF
21002549,308012A3
0F6448B2,27AAF089
2D8CA559,36BDC031
239F2F19,31C9DE77
03BB72C4,21DB0F0E
781E9872,5C0E7A96
D65E26FE,FFFFFFFF
5A93D5C7,4D428A37
FC3323FC,FFFFFFFF
6FD92331,57EBC4F5
3601765C,3B00BAA6
5AFC3F2F,4D7E1DD1
0C7B92FB,2633729F
E1755ECB,FFFFFFFF
A1AEFEF2,FFFFFFFF
009D9CE1,2048DECC
1984B679,2CB85258
FEA8572B,FFFFFFFF
56CCF493,4B650F69
1FBDE6CE,2FDC7CD7
559D847F,4AC8CF42
433B260D,419AC62C
78682D47,5C2C6415
7B5CAA04,5DA81000
BA2157CB,FFFFFFFF
600400ED,5001FC84
F1C62E5B,FFFFFFFF
9F4AE91B,FFFFFFFF
402E8B39,4015789A
D6FF81EF,FFFFFFFF
B6AB8234,FFFFFFFF
C0E43CBE,FFFFFFFF
74DB9ABA,5A6D1ADA
D8EF1CFF,FFFFFFFF
6F4D1603,57A20589
65A97D9F,52D04D40
79253E2E,5C916F24
081C29D2,240D61D4
29514535,34A3AA87
87B5ED9C,FFFFFFFF
47386DBD,4399A530
FA5FB7F8,FFFFFFFF
B9D9392A,FFFFFFFF
2DF8AD67,36FC4FE6
85B6CDD9,FFFFFFFF
9C1BE529,FFFFFFFF
7BFCFE2F,5DFE7DF4
DAFA9C76,FFFFFFFF
B5D75396,FFFFFFFF
9C535698,FFFFFFFF
6A8053A0,5535400B
08993A69,24460E7C
595C98F3,4CA80981
7040BE54,581D1211
BF377DC9,FFFFFFFF
A230A1A1,FFFFFFFF
2201FC53,3100FD2F
704BB3CF,58217962
7E4D9200,5F22367B
025D2E93,21284274
D07E18FC,FFFFFFFF
472E8C30,43957904
47022BB6,438114B0
DD4E446C,FFFFFFFF
905FCBE1,FFFFFFFF
B0BB2358,FFFFFFFF
D092F18F,FFFFFFFF
EDE312B4,FFFFFFFF
07B9183D,23D9ADE0
B381D42F,FFFFFFFF
2EB02119,37545789
B7A20BAB,FFFFFFFF
E6B90291,FFFFFFFF
A8DBB1B8,FFFFFFFF
F3E2EC19,FFFFFFFF
45BA779B,42DA7C1B
8E5F1900,FFFFFFFF
6AA282D8,554BF7BE
D7B9F4C9,FFFFFFFF
DCA72D1B,FFFFFFFF
B21E14E4,FFFFFFFF
49821CF5,44B681E6
94961A52,FFFFFFFF
17994002,2BC6121A
72F8D5FE,597C647D
F48CD548,FFFFFFFF
572FBD83,4B95FB86
27FEF686,33FF7B20
3B2704EE,3D9236B9
9F9285E9,FFFFFFFF
DE253892,FFFFFFFF
C566A287,FFFFFFFF
72257E10,59118B3E
FF322053,FFFFFFFF
B5C93685,FFFFFFFF
B27AFFEE,FFFFFFFF
5F5D281B,4FA83FFE
2636CCA1,3318F70F
A63E43CC,FFFFFFFF
1E7DB9B4,2F34369E
4959C414,44A6F488
7A6361BB,5D2A99FA
0B780C84,25B22F9F
A4F27FA1,FFFFFFFF
A8188E17,FFFFFFFF
AD5A8B70,FFFFFFFF
72B3D90D,59569260
3E126E79,3F08E7EB
F55440F3,FFFFFFFF
E6D34835,FFFFFFFF
281B3E3B,340CF706
0E139EF2,270975F7
41B2C7EB,40D5EF33
BBA19569,FFFFFFFF
4F6CB08C,47AE0EE9
0869013A,242CB2B2
DDAF126F,FFFFFFFF
FD2370DD,FFFFFFFF
79793101,5CB2988E
AE66DD12,FFFFFFFF
4065301D,402B4718
1E538257,2F248A0D
AE1EFF3B,FFFFFFFF
8985CCB9,FFFFFFFF
40A328C4,404C5FC4
438F0176,41BF5603
B5357A79,FFFFFFFF
82EDFB3F,FFFFFFFF
61A65DE8,50CE5F8B
906B9E70,FFFFFFFF
D4F38394,FFFFFFFF
F13C7C54,FFFFFFFF
DFD6BE48,FFFFFFFF
5B1AFC1C,4D8CD8FE
DD46D70E,FFFFFFFF
B37619EA,FFFFFFFF
478D63A5,43BE4064
7428E33E,5A130781
EC424906,FFFFFFFF
6D4C9AB0,56A1D4CB
19D49470,2CE94829
86E45161,FFFFFFFF
0AAD151B,25527F4E
69004856,54802426
CFABFAA8,FFFFFFFF
316CB13F,38AE0F2B
02CD8144,21655DFA
C85C4717,FFFFFFFF
7B14B39E,5D89F68B
5125CD44,4891AE0E
EA1B2535,FFFFFFFF
DBA08C47,FFFFFFFF
3E919FD6,3F411472
E5DF863C,FFFFFFFF
FB3DFE11,FFFFFFFF
4405B64A,4202D32A
340D8646,3A0697AD
87A7D346,FFFFFFFF
03CFB9A0,21E69A4D
9B1EB4DF,FFFFFFFF
B0257808,FFFFFFFF
69B02972,54D45C91
B2299ABA,FFFFFFFF
E5DD47CE,FFFFFFFF
126918E2,292CBB77
9556ED99,FFFFFFFF
BC33430B,FFFFFFFF
B2F19614,FFFFFFFF
E2E0A7CF,FFFFFFFF
5F2D7991,4F950340
8E717A43,FFFFFFFF
8A432E6A,FFFFFFFF
7399FBEA,59C68B63
6F3F8A4A,579C945B
B73C992B,FFFFFFFF
83F8DB3B,FFFFFFFF
C46E3FC2,FFFFFFFF
DB009102,FFFFFFFF
F7ECFD7C,FFFFFFFF
F626040C,FFFFFFFF
ED8C8701,FFFFFFFF
96461390,FFFFFFFF
7C687C00,5E2C814C
D90283C4,FFFFFFFF
75CE3E66,5AE5C76E
FDE8173B,FFFFFFFF
37DFDDA3,3BEF64F1
EC382CBC,FFFFFFFF
F27DDE35,FFFFFFFF
70D1C7C8,5867BDA2
5E2E1E09,4F1549D2
960ABB82,FFFFFFFF
E4CB054F,FFFFFFFF
2821C6C3,340FE68D
628EDBD5,513F3CD5
FF0A2E08,FFFFFFFF
7555FA7A,5AA57F37
4ADE87A8,456EADD2
5E2F0D58,4F15B047
6C4A7CB2,5620FDE4
3950CD34,3CA37B94
6FF84C5F,57FC1EA8
D7A43683,FFFFFFFF
1E2F9AF7,2F15ECC7
609C886F,50482E56
205AFBF5,30276BEB
BC573314,FFFFFFFF
8DBB6229,FFFFFFFF
2D8C1683,36BD5FBE
C9DCA251,FFFFFFFF
F5C6DE76,FFFFFFFF
98554A4E,FFFFFFFF
B710A5FA,FFFFFFFF
1E9A8A27,2F46E701
BD01BEBC,FFFFFFFF
56552F36,4B25308A
66FF45CA,537FA2D4
25E8E3CF,32F42BF3
A84114F4,FFFFFFFF
70E3EF39,58718F5A
DF418B04,FFFFFFFF
63D63583,51EA2C92
16FAA28E,2B7D4DA4
12475CAC,291FBE9E
BE8D26B8,FFFFFFFF
6D446BE5,569E8FE7
EAC87544,FFFFFFFF
69C09C70,54DE0E16
FD1A5E9C,FFFFFFFF
04959998,2243B29D
AD0B9687,FFFFFFFF
0F27AB57,27927F7E
E8107B99,FFFFFFFF
120FE862,2907B894
23474732,319FB603
29FBE6E9,34FDF157
FE933F1D,FFFFFFFF
5FBB2D89,4FDAE697
66DAFA4F,536CC430
62C28C10,515F2B11
89801D31,FFFFFFFF
D63A3EE2,FFFFFFFF
68BC9C2B,545BBC91
92B32D1A,FFFFFFFF
6282614C,5136B1CE
B771BE3E,FFFFFFFF
85797F79,FFFFFFFF
A42F89DB,FFFFFFFF
43D57F9A,41E9C90E
D48546C6,FFFFFFFF
0A75B7A0,253158BA
0B4A1F92,25A0D8DA
8377C7EF,FFFFFFFF
031B297C,218CED9B
451BBAD0,428D2F8B
A00BCE85,FFFFFFFF
ED25BB82,FFFFFFFF
7F567EE7,5FA5B265
32E1F19D,397080BA
3314DCE5,398A09B0
CB66C66E,FFFFFFFF
EEDBA74F,FFFFFFFF
95386782,FFFFFFFF
31498130,38A099C9
F10D2D67,FFFFFFFF
BEB8F579,FFFFFFFF
D2205EF7,FFFFFFFF
41499547,40A0A1CA
37047411,3B823529
51C4136D,48E00B19
C9BC4ADB,FFFFFFFF
D18ED97C,FFFFFFFF
12D95EBF,296BE547
F8002B7D,FFFFFFFF
2FA9978D,37D05D2E
4D32019F,4696F246
E0434240,FFFFFFFF
9D7AF924,FFFFFFFF
950699C4,FFFFFFFF
3E5F4B73,3F290FB1
DE011175,FFFFFFFF
4C438080,461E30C8
E3A017A8,FFFFFFFF
D441E892,FFFFFFFF
97CFF484,FFFFFFFF
20B72862,30588989
2CF08DAE,36782814
225D33CA,3128446F
EA5F6F42,FFFFFFFF
1070B779,282F8860
092A897E,2493BEDC
FAF3A6CF,FFFFFFFF
C9B19F40,FFFFFFFF
13B11564,29D4EA99
C610F621,FFFFFFFF
91CB76D6,FFFFFFFF
BE84C119,FFFFFFFF
85DA8AE0,FFFFFFFF
24CB05DB,3263FA4E
CBBE29FF,FFFFFFFF
CFFB1230,FFFFFFFF
0EC4B6E4,2760686A
647D543E,52341292
B3850289,FFFFFFFF
59BA7F93,4CDA80C6
DCD5A0FA,FFFFFFFF
AC66BB69,FFFFFFFF
E8C95437,FFFFFFFF
8D7CC23E,FFFFFFFF
0265A09B,212B711C
0A02BA4E,25015B50
74EF11A3,5A7763C0
88843E66,FFFFFFFF
2D0F8890,36878B5D
02130083,21092C1F
BFF489EA,FFFFFFFF
260B88A1,3305A47A
34D6D82A,3A6A8569
5323F106,4990DC3E
4DA68304,46CE768E
DE93A088,FFFFFFFF
AD6E0940,FFFFFFFF
1277EEE7,293224FB
2F7D4012,37B40B66
D2324970,FFFFFFFF
AA93E48B,FFFFFFFF
834BDABE,FFFFFFFF
1B2800B5,2D92A4C4
96367374,FFFFFFFF
79DAF05A,5CECBECE
CB956BD3,FFFFFFFF
2B4E282A,35A271B0
1D955525,2EC385D3
A2E99AC2,FFFFFFFF
2977103A,34B1D4EA
97BDC7C2,FFFFFFFF
26898167,333B9ED0
0E636040,272A996C
462451E8,43110705
D69A267F,FFFFFFFF
AD1D524C,FFFFFFFF
0FF35CA5,27F999D9
613C0330,509B2182
4AE4BCBF,4571FC2A
742585FA,5A118EB9
9CA1ABF1,FFFFFFFF
ADF74E42,FFFFFFFF
53159BDB,498A621D
21FFD406,30FFEA02
92546759,FFFFFFFF
3F5254F5,3FA414A9
95B0BB78,FFFFFFFF
1AD47171,2D6934F5
A532EFDD,FFFFFFFF
7ABDCA48,5D5C6C47
4A5B9330,4527A5B1
E868AC9C,FFFFFFFF
3976F764,3CB1CBFA
DD6AE688,FFFFFFFF
B58E2CDF,FFFFFFFF
70180A6A,580B80E1
5905B5CB,4C82D2EC
FCAE6084,FFFFFFFF
224FE236,31231F7B
5D6B0B67,4EAD73CA
90DAC039,FFFFFFFF
B4F43BEF,FFFFFFFF
ADAC4B0F,FFFFFFFF
4D32EB71,46975549
F61DFD8A,FFFFFFFF
8D1B792C,FFFFFFFF
C8E20D04,FFFFFFFF
7BBABD61,5DDAA4F8
29ED8017,34F693A5
F055454D,FFFFFFFF
444CDD36,4221EF17
9B59CBDC,FFFFFFFF
B5AFD2D3,FFFFFFFF
6158BD3F,50A68FA8
24C3E492,325FF053
77A45EE4,5BCD21A3
16F50E29,2B7A77C7
CF5B9559,FFFFFFFF
91742168,FFFFFFFF
D3EC1DB9,FFFFFFFF
3968762B,3CAC7F22
42F2FF48,417969F3
495C1151,44A7D5D0
2B82A6A6,35B6E25E
4CDE4975,466E8C74
64C62D7B,52613DAE
BF1F39B6,FFFFFFFF
069B83BC,2347875E
B8CE7DAB,FFFFFFFF
A6CCBD97,FFFFFFFF
439E434E,41C948BD
06FDE38A,237EF136
28E50F58,347227D6
EA033281,FFFFFFFF
505D956D,4828698E
9FE768C6,FFFFFFFF
C7C5FCFA,FFFFFFFF
CA9B9B16,FFFFFFFF
A16CF98D,FFFFFFFF
E8B01EBA,FFFFFFFF
D12D8F49,FFFFFFFF
88E74034,FFFFFFFF
B1190EA3,FFFFFFFF
1E865394,2F39705A
410E4845,4086F3CC
12EB49DC,29756D06
E1ED68DC,FFFFFFFF
BBB8D31F,FFFFFFFF
8C637B79,FFFFFFFF
18417ED3,2C1D606C
E93C7D29,FFFFFFFF
A06A5F32,FFFFFFFF
4ACEF264,45662B9C
B6A99A09,FFFFFFFF
DBEFE0AC,FFFFFFFF
9D590BF5,FFFFFFFF
87F9C459,FFFFFFFF
156BAAA9,2AADAE83
60DCE33D,506DCBF0
69419816,549D6AB2
3A0B11F1,3D056B97
9B1FD2D4,FFFFFFFF
95EDADF9,FFFFFFFF
14D508A5,2A6987E4
D3238B09,FFFFFFFF
0CCD6871,2665501F
C934EB5B,FFFFFFFF
3D5CA4D1,3EA80E06
A8843A78,FFFFFFFF
DE8715F8,FFFFFFFF
DC8A53FF,FFFFFFFF
BCB3524B,FFFFFFFF
10C20938,285EDFF9
CB945E96,FFFFFFFF
5F66B74E,4FABD906
D807ADD6,FFFFFFFF
6E0F2964,57075E65
38EF14BA,3C776559
3D138409,3E89696F
18CDF2DA,2C659D54
6234A61C,5118100B
9FB1EA01,FFFFFFFF
D53BCC32,FFFFFFFF
D17B7ACB,FFFFFFFF
2BE6D1A8,35F31569
6C5DD679,56288244
7B9148B2,5DC0DAA5
C153F9E7,FFFFFFFF
D2C5DC75,FFFFFFFF
18DCF310,2C6DD474
12753352,293128F4
E0645A27,FFFFFFFF
6CA61369,564E3152
896E0E85,FFFFFFFF
E7CE9AE4,FFFFFFFF
F62AE629,FFFFFFFF
78E23AD4,5C70A7AE
942C197E,FFFFFFFF
ADF0EA99,FFFFFFFF
7F4D0A28,5FA200DA
5FDF52CB,4FEF1AA9
1965A36C,2CAB7229
F112F0DF,FFFFFFFF
0128260F,2092B511
52147806,4909DAE4
7E4F3D5A,5F22DEC0
15C806BE,2AE24A00
C2A3DF90,FFFFFFFF
ECBFC5A6,FFFFFFFF
EF029E60,FFFFFFFF
C9455286,FFFFFFFF
5575240F,4AB12371
1EDF5CD8,2F6F200A
2984EABD,34B876A0
5FC253F2,4FDF0ADF
9FA76CF4,FFFFFFFF
BCB375BE,FFFFFFFF
0197BD4E,20C51795
1CF38D45,2E79B2C7
327C5643,3933B837
AC6FEA91,FFFFFFFF
7940C32E,5C9D140B
E2B0AB63,FFFFFFFF
1BCAC72F,2DE3D71B
B1F4C4FD,FFFFFFFF
69070E13,54837AED
1CBE37B6,2E5CABCA
C2CA484D,FFFFFFFF
7839506F,5C1A0381
36BE93F4,3B5CE144
A6CD0188,FFFFFFFF
7DD73A2E,5EEABAE2
91602C25,FFFFFFFF
743A332B,5A1A619C
B6C9C764,FFFFFFFF
E760BA41,FFFFFFFF
F655E800,FFFFFFFF
D9ED83B4,FFFFFFFF
16246CBB,2B1112DB
E6E65F58,FFFFFFFF
6BE6E09D,55F31D49
9E3817F5,FFFFFFFF
1C68F683,2E2CAEBA
46CC3513,4364A44D
27470DDA,339F9F06
30596355,3826CF6E
D08F6FB4,FFFFFFFF
8DD7901B,FFFFFFFF
562C8E93,4B149E30
CE15CEBD,FFFFFFFF
277B015F,33B33EA9
D6D24100,FFFFFFFF
13D6EFDD,29EA9258
CA22C22C,FFFFFFFF
6F29A8D6,57935D6B
EDE2258C,FFFFFFFF
DCCE96CB,FFFFFFFF
B54121E1,FFFFFFFF
2BE56E81,35F25A1E
B4A2AE13,FFFFFFFF
8A897C66,FFFFFFFF
7EA6AB89,5F4E8FAC
B32BC8AC,FFFFFFFF
16D7EF30,2B6B1D82
D04E0EDA,FFFFFFFF
49A55367,44CDB9FD
2BDFA6A3,35EF4787
48F1BA7A,4478C30B
C279FE2A,FFFFFFFF
AE794FD5,FFFFFFFF
8948815F,FFFFFFFF
9733EAC9,FFFFFFFF
065F44A9,23290D1F
EE249E70,FFFFFFFF
A280F006,FFFFFFFF
691AB290,548CB78F
1E6C90E1,2F2E0344
DC5FAAF4,FFFFFFFF
07D30FBA,23E8727F
D526903E,FFFFFFFF
05AAD57B,22D12021
E355F806,FFFFFFFF
680C2A3B,5405F1C7
0DFE6306,26FF312F
428E74FB,413EF7F2
D7D3693B,FFFFFFFF
960FEC7D,FFFFFFFF
984C5B28,FFFFFFFF
168C7C83,2B3DA4A3
A6E97845,FFFFFFFF
321325CB,39093D83
790A2880,5C84FB6D
A1876037,FFFFFFFF
9B885B97,FFFFFFFF
BF55F12A,FFFFFFFF
8EBC4FF1,FFFFFFFF
B8DAF114,FFFFFFFF
2AE82BFA,3573CB81
4FFE3D5B,47FF1E4A
38920BB2,3C415BE6
4ACF3037,45664DFB
D21580CC,FFFFFFFF
2B60CE11,35A9A1CE
49C58436,44E0DD68
B675C4C2,FFFFFFFF
06CAD0B6,2363DC75
77D59F5D,5BE9DA71
E720F0D8,FFFFFFFF
8767D9E0,FFFFFFFF
05C5A129,22E0EDE2
68DAE618,546CB942
A6A5F998,FFFFFFFF
F4DA0373,FFFFFFFF
1F445860,2F9E8806
01D0617F,20E6F768
95CECAE8,FFFFFFFF
69F553AE,54FA9B4B
BC2D775D,FFFFFFFF
F710F29C,FFFFFFFF
67387146,5399A6A9
57E496C5,4BF1E812
67012D31,53809640
D88E68EF,FFFFFFFF
0E39D3F2,271A3A1D
B8F9974F,FFFFFFFF
BCEB6F23,FFFFFFFF
945FD9AB,FFFFFFFF
2A45CE6C,351F1EC0
97D77308,FFFFFFFF
96BB20FA,FFFFFFFF
84F06104,FFFFFFFF
BA1CB845,FFFFFFFF
ABEBB951,FFFFFFFF
66DB4FE2,536CF26F
F7F46B4D,FFFFFFFF
7E54CB5F,5F2509D7
1A6527C7,2D2B43FB
D543E893,FFFFFFFF
356345D5,3AAA8F83
1CBAA0B5,2E5A942E
C90B5BF5,FFFFFFFF
533335F8,499774CA
11AB742A,28D1812B
43CBD775,41E46FDE
39EE8DD6,3CF71F84
F6AFBA9E,FFFFFFFF
4CFA79C8,467D3909
C667D492,FFFFFFFF
ACBCBEAD,FFFFFFFF
FD0BE974,FFFFFFFF
250A3524,32850183
C7C7FE90,FFFFFFFF
51E01E49,48EF8780
9F4315D5,FFFFFFFF
957A951D,FFFFFFFF
757F2E02,5AB4BAA5
021CCC22,210DAB3A
C8394DEF,FFFFFFFF
C3F4D3A1,FFFFFFFF
03D4BB75,21E95D91
B66F1262,FFFFFFFF
50CDDC42,486590BC
4BC9CF81,45E34BCB
4FF0C0AB,47F84260
4B0CF92C,45865484
47D77CC8,43EADF31
838523A9,FFFFFFFF
E3BCF043,FFFFFFFF
B3F4DB53,FFFFFFFF
D511B255,FFFFFFFF
6C4EFE3F,5622C5F2
11776ECD,28B1F6F0
67D2DCB3,53E85664
3FFF5777,3FFFABAD
71C0AF7A,58DE1910
06B37C2A,23565AF0
2137866E,309944B8
E00B6D2E,FFFFFFFF
0D359DB0,2698781A
A7160BB7,FFFFFFFF
05DB3CDB,22ECE827
7835F6BB,5C189D76
3F2D9742,3F951000
BE3E4039,FFFFFFFF
1733D94A,2B97B9BE
67F4D212,53FA5910
5021D556,480FED08
BA320AEF,FFFFFFFF
7877B0D9,5C320EAF
53D4915B,49E94678
6E61DCD5,572A07D7
8CBC584B,FFFFFFFF
C9F5E6E6,FFFFFFFF
76F25CDC,5B79168B
2E9CF580,37487407
34285D97,3A12CD48
A9E706A6,FFFFFFFF
41C27698,40DF1EC1
7462D1CA,5A2A63F2
90538554,FFFFFFFF
E46D727F,FFFFFFFF
74998E36,5A46449D
A1622EB3,FFFFFFFF
38ED4D95,3C76796C
FA1A3A41,FFFFFFFF
58C60B43,4C612A3B
F97D293E,FFFFFFFF
5D6BF8BA,4EADCB45
8F7FDD60,FFFFFFFF
00E74918,20735445
C3485727,FFFFFFFF
21727459,30B02A4A
BD38D101,FFFFFFFF
6FAAFD41,57D13878
3319B631,398C4498
31434934,389E1A67
8D3B5BB6,FFFFFFFF
133513AE,29983E21
DD3B8BC9,FFFFFFFF
8EF1E719,FFFFFFFF
12B044FE,29546D2B
A9ADAE1E,FFFFFFFF
7A6F4075,5D2EFF6F
5E6E1542,4F2E91E1
5A0F815B,4D0787F6
C3F7DD3C,FFFFFFFF
32D7B90C,396B0006
4060DD8E,4029A7A6
577AC72B,4BB329DF
5473730E,4A3086BA
CE34EFF0,FFFFFFFF
112B5E01,28941ACD
6F909EE5,57C069D1
E8270E95,FFFFFFFF
140C5726,2A06073C
F2857F31,FFFFFFFF
3597948B,3AC4FD1A
63AFAD2A,51D4119B
B03B7843,FFFFFFFF
71021548,58810990
FE835D84,FFFFFFFF
5149FBCD,48A0CA9E
6F4ED950,57A2B76C
FEAC5D5D,FFFFFFFF
8F6E4667,FFFFFFFF
402BCCDB,40144AAC
3C8D45E8,3E3E2C61
80E7031F,FFFFFFFF
60E21055,50709112
F32105E9,FFFFFFFF
35A52C80,3ACDA1C7
BD43558F,FFFFFFFF
3A206F1A,3D0F4D64
748EE0A4,5A3F400D
B472FB9B,FFFFFFFF
9408CAD3,FFFFFFFF
96B19089,FFFFFFFF
41EA21D1,40F4D26F
988F0B5E,FFFFFFFF
D5A05D48,FFFFFFFF
3DC08269,3EDDFF15
C503B733,FFFFFFFF
E0414A9A,FFFFFFFF
56861D20,4B394AC0
2ADF6291,356F231B
3C244D57,3E110501
302CDEB2,3814C0AD
38A5BF9A,3C4DFD44
C0827759,FFFFFFFF
1F11740A,2F8872A7
FF8013D4,FFFFFFFF
1FA2E248,2FCC339A
2803E5C2,3401EF23
38827311,3C36BE40
B281AA31,FFFFFFFF
F1E951F4,FFFFFFFF
B68CC712,FFFFFFFF
54505B27,4A234EE7
A02E3D6E,FFFFFFFF
0AE6ACB9,257301F6
46128883,4308F417
85A1925B,FFFFFFFF
B7EDD0F3,FFFFFFFF
9340280C,FFFFFFFF
E8B8C5C2,FFFFFFFF
846BC017,FFFFFFFF
0B5B5873,25A78F43
40750526,40311846
A4F03DA7,FFFFFFFF
8C67D9DC,FFFFFFFF
DC4D803B,FFFFFFFF
7F807850,5FB559F2
004D80D7,20222FB6
7997D6FC,5CC52842
65FA02E7,52FCFCEA
F34CB9CB,FFFFFFFF
BF86EF93,FFFFFFFF
C11E2631,FFFFFFFF
ECD81D24,FFFFFFFF
ECFCC880,FFFFFFFF
C8BE3E38,FFFFFFFF
B444C425,FFFFFFFF
AE3E95D5,FFFFFFFF
36FC3E8E,3B7E1D80
866E0383,FFFFFFFF
839BC924,FFFFFFFF
8A868F1A,FFFFFFFF
09E3DE5D,24F1866B
950EA9FC,FFFFFFFF
F627A682,FFFFFFFF
82AEED08,FFFFFFFF
2FF29D7D,37F937BE
5BAA43DD,4DD0C6EE
29DDBDDC,34EE4180
EEF64072,FFFFFFFF
4852EE7F,44245081
52758912,493147EC
A3B081A8,FFFFFFFF
9859DF2F,FFFFFFFF
C7399EBA,FFFFFFFF
07971E02,23C4B006
288055C8,34354191
A7575963,FFFFFFFF
BFC5ED67,FFFFFFFF
A1FC38C3,FFFFFFFF
B6EE6913,FFFFFFFF
5EF2409C,4F790806
9FE3EA3D,FFFFFFFF
91937EE9,FFFFFFFF
